@relation BaseImagens
@attribute h0 NUMERIC
@attribute h1 NUMERIC
@attribute h2 NUMERIC
@attribute h3 NUMERIC
@attribute h4 NUMERIC
@attribute h5 NUMERIC
@attribute h6 NUMERIC
@attribute h7 NUMERIC
@attribute h8 NUMERIC
@attribute h9 NUMERIC
@attribute h10 NUMERIC
@attribute h11 NUMERIC
@attribute h12 NUMERIC
@attribute h13 NUMERIC
@attribute h14 NUMERIC
@attribute h15 NUMERIC
@attribute h16 NUMERIC
@attribute h17 NUMERIC
@attribute h18 NUMERIC
@attribute h19 NUMERIC
@attribute h20 NUMERIC
@attribute h21 NUMERIC
@attribute h22 NUMERIC
@attribute h23 NUMERIC
@attribute h24 NUMERIC
@attribute h25 NUMERIC
@attribute h26 NUMERIC
@attribute classe {1,2,3,4,5,6,7,8,9}
@data
0.066341296,0.045817137,0.03799058,0.02867071,0.022479685,0.020635268,0.02033305,0.023510782,0.026008526,0.03126623,0.037403923,0.05459035,0.06453688,0.056625873,0.03240399,0.026066301,0.019124176,0.01805308,0.016173108,0.017155316,0.020408604,0.029764028,0.039475005,0.043412726,0.18784626,0.9658798,0.0, 9
0.06822881,0.04416387,0.037755515,0.029222993,0.023110408,0.020744247,0.019386394,0.022792231,0.025978483,0.030630143,0.037253603,0.054363463,0.06639593,0.05773345,0.03261539,0.02560653,0.019646313,0.01961046,0.01688131,0.018037502,0.021326825,0.03025819,0.04015305,0.0436037,0.1950022,0.9641302,0.0, 9
0.069392495,0.04344011,0.03656645,0.02747248,0.021352218,0.019242702,0.018693164,0.022433568,0.025464892,0.030561415,0.03597703,0.054195993,0.06497403,0.057909805,0.031518675,0.026085338,0.018874865,0.018117035,0.015413661,0.017164206,0.019424403,0.028970415,0.037838366,0.042491715,0.19443017,0.9648783,0.0, 9
0.06984432,0.04507834,0.03794754,0.027735064,0.022134675,0.0197494,0.019620128,0.023485772,0.025516592,0.030683296,0.03614607,0.053472668,0.06375186,0.055449277,0.031371355,0.025078736,0.0189696,0.018127248,0.015070594,0.01688457,0.019161422,0.027943566,0.036379594,0.041187674,0.3235966,0.9297689,0.0, 9
0.070027724,0.044213057,0.038198844,0.028790385,0.022751058,0.02112718,0.019921824,0.023081694,0.024684647,0.030213373,0.035675135,0.053349473,0.06270353,0.054475307,0.031184351,0.025789555,0.01881273,0.018406762,0.015824458,0.017025627,0.019206146,0.029003832,0.03772591,0.041752126,0.3224364,0.93016505,0.0, 9
0.075957015,0.04392836,0.036345176,0.026407892,0.020391416,0.01886105,0.016963234,0.018267479,0.020847699,0.024554495,0.030740565,0.044388678,0.06700094,0.037136603,0.024187045,0.0188772,0.015210785,0.013252401,0.011427268,0.012150054,0.01523905,0.023577321,0.0366036,0.04394855,0.35949865,0.9187726,0.0, 9
0.07586358,0.043029293,0.037312426,0.026942205,0.021168293,0.018727522,0.017431753,0.018079637,0.021376105,0.024933357,0.031514067,0.045950882,0.0679545,0.038269993,0.02599279,0.01979103,0.015940398,0.013845979,0.011865653,0.012497239,0.015312887,0.023780204,0.03797661,0.044390257,0.3715229,0.9135249,0.0, 9
0.0766419,0.043107785,0.035588797,0.027382221,0.020397125,0.018277733,0.017023895,0.01763868,0.020538688,0.023988767,0.031026442,0.04488338,0.06735136,0.03744529,0.024045391,0.018702421,0.015515244,0.013416075,0.011676879,0.012324021,0.015066288,0.022831999,0.03649884,0.043471802,0.371383,0.9140323,0.0, 9
0.064797185,0.044175595,0.02903509,0.020384727,0.016684873,0.014226199,0.014245149,0.016064283,0.018120283,0.021384304,0.026770648,0.043659225,0.079255514,0.037775464,0.025619477,0.0197215,0.015097868,0.014202513,0.012729203,0.014519914,0.016542753,0.023317134,0.032431755,0.03666219,0.5079886,0.847006,0.0, 9
0.06080401,0.039920796,0.028982662,0.021512954,0.018020308,0.015927628,0.016368447,0.017792633,0.019149,0.02290323,0.029593028,0.04682858,0.08345534,0.042042542,0.028222129,0.022375217,0.017366346,0.0145325065,0.013631491,0.014813469,0.017409943,0.024109429,0.03264001,0.036190785,0.54371923,0.82367826,0.0, 9
0.059253965,0.03842992,0.027974471,0.021919286,0.018242752,0.016819421,0.016385185,0.017769918,0.019420015,0.022792583,0.02817229,0.04540665,0.081790835,0.043428462,0.027598133,0.02167322,0.016525107,0.014257427,0.013697745,0.015039053,0.017263308,0.023516312,0.032268587,0.036316633,0.5522811,0.8184583,0.0, 9
0.060309175,0.039814625,0.029733734,0.021664128,0.016569853,0.015380699,0.015400274,0.016936876,0.020107951,0.026782872,0.0339129,0.05239127,0.08653417,0.04874551,0.031563953,0.023866264,0.018781776,0.016535597,0.014015375,0.01372665,0.015170272,0.021169871,0.030810334,0.036638655,0.5445149,0.82186663,0.0, 9
0.0594789,0.03795107,0.029104419,0.021279655,0.01628699,0.015313761,0.015294297,0.016530298,0.020248033,0.026924385,0.033819713,0.05180499,0.08504076,0.048301365,0.031070342,0.024238274,0.018184787,0.015518139,0.014082626,0.013698201,0.015036391,0.02040375,0.032121427,0.03590729,0.53531986,0.8283397,0.0, 9
0.024877721,0.024709756,0.018345686,0.015303625,0.016386077,0.021686357,0.022899449,0.030887194,0.040927865,0.061774388,0.112892225,0.3048034,0.503284,0.36025107,0.14659752,0.08702537,0.04387661,0.040293325,0.022208918,0.029207528,0.023571314,0.031484406,0.041338447,0.05832174,0.14773597,0.6628149,0.0, 9
0.046841804,0.043071095,0.012131881,0.0056662923,0.0033449233,0.0027676113,0.003119908,0.003933599,0.0056291684,0.008100548,0.012982696,0.02292958,0.0339576,0.026999554,0.014263086,0.008952878,0.005448853,0.004263925,0.0030373265,0.003211581,0.0037275248,0.00580115,0.012698586,0.04876845,0.12595245,0.9870418,0.0, 9
0.06192171,0.052745465,0.014104161,0.008066351,0.0048425426,0.0035823886,0.003059886,0.0028891333,0.0029540192,0.0035175027,0.0045761685,0.010637884,0.025855353,0.014527628,0.0054982323,0.005556288,0.0040468355,0.005194293,0.0043985858,0.0055870237,0.0065773884,0.010532018,0.018731555,0.05405343,0.08316333,0.99072343,0.0, 9
0.034104105,0.032942314,0.02059219,0.015924858,0.014933158,0.015016761,0.016899262,0.019689858,0.024420613,0.032625202,0.044773526,0.06708101,0.08942597,0.08184985,0.04957059,0.039506562,0.026871035,0.02667212,0.01660521,0.017124124,0.013021829,0.016123775,0.021125518,0.08144625,0.14183906,0.9692484,0.0, 9
0.026835505,0.029482212,0.01942673,0.014559396,0.012479124,0.013158345,0.014476686,0.019674858,0.025196351,0.035552595,0.050848857,0.0752933,0.10205612,0.097492054,0.056701187,0.0452622,0.028777927,0.03111134,0.016835162,0.018481836,0.0123212235,0.016298803,0.015942901,0.041958828,0.1419021,0.9677649,0.0, 9
0.044103354,0.035936493,0.025690377,0.023564914,0.023599569,0.024881776,0.027971784,0.033181477,0.03809661,0.047054745,0.05955339,0.07608926,0.09155085,0.09324313,0.07306856,0.06253366,0.044963937,0.039869756,0.02854358,0.02651053,0.020573094,0.020896534,0.023021998,0.047747828,0.07338045,0.9690089,0.0, 9
0.03640072,0.03355926,0.02527313,0.02127567,0.019131336,0.020313807,0.024673069,0.02821166,0.03558005,0.044580955,0.05734106,0.076693006,0.085993946,0.11049935,0.06988938,0.062450398,0.040204044,0.04956675,0.024567178,0.030435413,0.019263702,0.027496884,0.024867207,0.07528993,0.664258,0.7065446,0.0, 9
0.051678613,0.045354474,0.021269249,0.017454313,0.017061021,0.01842968,0.0191848,0.025422417,0.031557776,0.042074416,0.059324216,0.08514779,0.10687326,0.10570911,0.0725703,0.048760384,0.033705153,0.026240464,0.017627362,0.018586995,0.015503584,0.014543951,0.016195778,0.06168397,0.073899634,0.96779805,0.0, 9
0.032881916,0.032000817,0.022743989,0.017521098,0.016188836,0.018858667,0.021687733,0.02625776,0.031608038,0.040551707,0.05077456,0.065588675,0.07752595,0.08886875,0.05622038,0.04967584,0.033099536,0.037919033,0.022016818,0.023534853,0.0163003,0.021894738,0.021438265,0.069988854,0.5160789,0.83079517,0.0, 9
0.030893566,0.031184588,0.018216018,0.016715448,0.016360767,0.017388431,0.02092614,0.02773782,0.037305098,0.051292233,0.074246414,0.1015659,0.12434729,0.13825257,0.076983824,0.06067762,0.032821573,0.041724958,0.01769764,0.026191778,0.014769253,0.026946612,0.02688295,0.07232751,0.43455616,0.8556254,0.0, 9
0.03078022,0.032478582,0.023995636,0.019290434,0.01689796,0.017559582,0.0192225,0.024308724,0.030502576,0.041262805,0.05956376,0.08791606,0.12465975,0.12242677,0.071118526,0.058001265,0.03763274,0.04228773,0.023056367,0.02555222,0.0166085,0.023003202,0.021564763,0.060243104,0.40626878,0.87652296,0.0, 9
0.037390668,0.040748086,0.024569485,0.0186553,0.016963245,0.020507487,0.023736801,0.031028114,0.037705593,0.04718003,0.059248593,0.07896076,0.091920726,0.08814696,0.06923012,0.05899772,0.04535987,0.041778266,0.030467656,0.02761198,0.022204878,0.022631895,0.021441586,0.03453499,0.05692669,0.9718424,0.0, 9
0.0373543,0.040554233,0.025258414,0.019504344,0.016057706,0.016906668,0.018350627,0.023538724,0.028973527,0.037238203,0.048920494,0.06453558,0.07758201,0.08655778,0.060457658,0.05155445,0.033573885,0.033922173,0.021013608,0.023857992,0.017559715,0.022697018,0.023589516,0.06671966,0.30458847,0.9295184,0.0, 9
0.032371964,0.032698598,0.024250282,0.022961406,0.022846643,0.022917267,0.027251773,0.035302833,0.046134684,0.06594452,0.09354059,0.14157327,0.17416593,0.17992173,0.117473066,0.09150134,0.057478555,0.0493657,0.025865791,0.028002147,0.02003054,0.023729434,0.019995227,0.05673701,0.12586841,0.9197628,0.0, 9
0.03827809,0.035163328,0.025351116,0.019568548,0.018248614,0.019282212,0.023437561,0.031245427,0.04204235,0.05636608,0.07890274,0.10803906,0.12880184,0.13875371,0.077261545,0.06337081,0.04014276,0.0495988,0.026454555,0.03315898,0.021377347,0.03067974,0.029876607,0.07425852,0.45256284,0.84076315,0.0, 9
0.028312782,0.030740377,0.013907671,0.0094444705,0.008195141,0.008431253,0.009659952,0.012805052,0.01672955,0.023324633,0.033488903,0.050142806,0.06800019,0.061684772,0.034392085,0.026219869,0.016365068,0.01699317,0.009524703,0.010189484,0.00788109,0.010570013,0.0132749835,0.0449323,0.06851597,0.9874217,0.0, 9
0.030810092,0.029432582,0.0209574,0.017627446,0.016655602,0.016792769,0.018138176,0.022603406,0.029560994,0.039997377,0.05461298,0.07701793,0.10483077,0.11378167,0.061491773,0.053004913,0.033681847,0.042019863,0.019658688,0.024684262,0.014402558,0.022810616,0.022588814,0.081448145,0.5653245,0.7891522,0.0, 9
0.02567976,0.0240281,0.013513081,0.010564079,0.009735524,0.010141625,0.010700354,0.013311394,0.01855255,0.026061332,0.03963165,0.060116585,0.07198073,0.08287732,0.040768187,0.03486473,0.019389281,0.029026687,0.011766029,0.016726458,0.008631691,0.015887002,0.014695953,0.06343898,0.6769732,0.7157845,0.0, 9
0.03805184,0.03227036,0.013357931,0.011672535,0.011085517,0.012105624,0.0136344815,0.016953092,0.02169881,0.029849235,0.040016394,0.055091027,0.05997502,0.060799457,0.04223663,0.03237211,0.022160599,0.019528147,0.013355321,0.012528278,0.009908871,0.012366522,0.017785354,0.081611216,0.11215183,0.97944677,0.0, 9
0.050751753,0.04104081,0.027111543,0.03370268,0.0377013,0.041348398,0.047851652,0.05975964,0.075842015,0.10651277,0.1627132,0.25617552,0.31224412,0.2541103,0.16921645,0.116794944,0.07768753,0.066702306,0.04864259,0.03616337,0.02886918,0.025309965,0.023288684,0.028825238,0.071447924,0.8057445,0.0, 9
0.03217376,0.033715617,0.020805065,0.015733955,0.014016886,0.012329854,0.013861699,0.018597404,0.024859948,0.035878222,0.050846253,0.0800164,0.10343461,0.10460101,0.051932562,0.04636085,0.02745808,0.03886682,0.01705054,0.023022735,0.013110794,0.021916403,0.018672494,0.061854515,0.34814942,0.9109124,0.0, 9
0.053914733,0.047433883,0.014237579,0.010499678,0.010784508,0.011990156,0.013745955,0.017156107,0.022271335,0.030952785,0.04472215,0.0674617,0.07945185,0.07067286,0.045873173,0.03291928,0.022825386,0.01766724,0.01307485,0.011678014,0.010273375,0.011030319,0.0128875645,0.045213774,0.05652502,0.9820964,0.0, 9
0.04916426,0.045068476,0.014757703,0.01175958,0.010996421,0.010820499,0.012245227,0.014470279,0.01860323,0.0248646,0.03399029,0.052878466,0.06866941,0.052821476,0.033574022,0.024760531,0.017609635,0.014775047,0.010909699,0.010196096,0.008853135,0.009561783,0.011556401,0.046550196,0.05681567,0.9869077,0.0, 9
0.03171434,0.03115255,0.016593404,0.013784471,0.0142102465,0.015836472,0.019473301,0.027781831,0.040667444,0.06252982,0.09951312,0.15123297,0.1804518,0.16631843,0.09447478,0.07031204,0.039549783,0.045256354,0.022914983,0.02721413,0.016362777,0.024239616,0.019378684,0.05723128,0.43317303,0.8285526,0.0, 9
0.029242635,0.030511016,0.0156173045,0.012088744,0.011261781,0.011362357,0.012147414,0.015025021,0.01929673,0.026649995,0.039149426,0.06355042,0.08524422,0.09022276,0.045002423,0.03784193,0.02249283,0.030270752,0.013368301,0.018508881,0.01054657,0.017195798,0.01581287,0.056272585,0.37019157,0.9104218,0.0, 9
0.04413131,0.042472526,0.03869205,0.029780919,0.026386203,0.029395156,0.03460296,0.047834635,0.06635127,0.09212025,0.13648301,0.20391442,0.23454402,0.2290662,0.11750347,0.09597788,0.055164136,0.08008444,0.040698018,0.050149217,0.031401124,0.055819936,0.047448874,0.080701664,0.19037414,0.8499906,0.0, 9
0.031085232,0.033780046,0.026340844,0.025088325,0.023038749,0.023949672,0.02884588,0.04645705,0.071355596,0.106767714,0.15652685,0.24815048,0.34095073,0.28580195,0.12517594,0.09283819,0.051163483,0.058450863,0.02706199,0.028086778,0.02349421,0.030971367,0.025240146,0.035639845,0.10870342,0.80305415,0.0, 9
0.04608178,0.061913338,0.0334745,0.026120255,0.024634914,0.031192148,0.033945464,0.041335937,0.048871323,0.07144125,0.11172658,0.18907297,0.27131012,0.29087314,0.13483992,0.09980763,0.06300017,0.07600596,0.041046113,0.046516515,0.033293363,0.048327904,0.04615424,0.06252921,0.28811982,0.7997652,0.0, 9
0.05255431,0.05377508,0.015996043,0.008743447,0.0059742085,0.0052611926,0.00568252,0.0075802947,0.010824877,0.017720964,0.033234462,0.05721772,0.09185661,0.058640152,0.029154425,0.017490495,0.010806872,0.008516578,0.0063091097,0.0060606347,0.0053152093,0.0062154816,0.009762555,0.048773166,0.057887524,0.98481536,0.0, 9
0.049992144,0.05226702,0.017601674,0.0098408405,0.0069262907,0.0057316646,0.006506901,0.009324016,0.013179015,0.021460911,0.037342664,0.065378256,0.10501697,0.06937729,0.033691004,0.021702377,0.012522395,0.013191724,0.0077142357,0.008057374,0.005892643,0.007765071,0.009790005,0.047043707,0.06921207,0.98119915,0.0, 9
0.058774896,0.059855957,0.018944018,0.009331777,0.0061395955,0.0060019135,0.0069095944,0.009239989,0.012416873,0.01815362,0.029698508,0.053007554,0.08563308,0.059636686,0.028296191,0.018898124,0.012733031,0.010458729,0.007944759,0.008709659,0.007195157,0.0077509843,0.01053522,0.05152365,0.06431277,0.98420674,0.0, 9
0.06163644,0.05992862,0.017339483,0.009139029,0.0062507284,0.005539539,0.006279757,0.008026284,0.010972641,0.0170492,0.028273419,0.05063477,0.08149654,0.056358155,0.02746547,0.01812808,0.011209705,0.009845382,0.0070683546,0.007823086,0.0060813976,0.0074166926,0.010396916,0.053692404,0.06709374,0.9846107,0.0, 9
0.059331294,0.05769409,0.017316936,0.009810172,0.006683806,0.0056823236,0.0065270523,0.007872522,0.011625904,0.019202335,0.037289977,0.07935223,0.12582973,0.07822448,0.031093849,0.018745136,0.011251436,0.009932092,0.0076591624,0.0074458034,0.0065531777,0.0075415974,0.011360293,0.052717157,0.064282104,0.97654104,0.0, 9
0.023897935,0.028844979,0.017942615,0.010041496,0.007482477,0.006839774,0.007452995,0.009994325,0.01453452,0.024499362,0.043969132,0.082295455,0.13603485,0.11292113,0.035042048,0.030661056,0.0134731755,0.03104432,0.009151146,0.019864827,0.008148765,0.02246512,0.026179824,0.10362847,0.8094165,0.5349765,0.0, 9
0.026847826,0.02993247,0.01021983,0.0043344265,0.0027765257,0.0021533652,0.0022052953,0.0028388416,0.0040609282,0.0058715553,0.009091217,0.013477574,0.020927802,0.029856306,0.0074813864,0.011552701,0.0042548007,0.01788124,0.003209276,0.012667465,0.0057919296,0.021779455,0.02362124,0.0641959,0.8430944,0.5290528,0.0, 9
0.022721332,0.027550604,0.017424246,0.010443032,0.0074850125,0.006750906,0.007636152,0.008758904,0.010709326,0.014595775,0.022419052,0.039533824,0.08087412,0.074454285,0.018482223,0.02315316,0.0097449105,0.032538213,0.0076793353,0.022016013,0.009629757,0.032243133,0.032293513,0.075764164,0.8591715,0.48469776,0.0, 9
0.020200571,0.02498331,0.019528238,0.011215748,0.007227587,0.0069907424,0.008106206,0.00980232,0.010734418,0.013882163,0.020666622,0.03840706,0.07461376,0.08000007,0.017266752,0.025884848,0.009565474,0.038804352,0.00883966,0.026083492,0.0117964,0.03582469,0.035114154,0.0737275,0.86944205,0.4654841,0.0, 9
0.023490008,0.02801739,0.016395861,0.009616012,0.0068322322,0.00582199,0.0062560197,0.008096906,0.011853511,0.017293854,0.027733026,0.04934473,0.084074624,0.08353583,0.022038251,0.02639352,0.010416722,0.031893726,0.009099665,0.020429347,0.010416722,0.027710576,0.030658988,0.08902855,0.84641105,0.5014619,0.0, 9
0.050870534,0.04863526,0.04391234,0.030969376,0.0268233,0.027724622,0.027760675,0.02974358,0.03587256,0.043191284,0.06421008,0.08850969,0.1046253,0.156289,0.07188933,0.06424613,0.039730214,0.06554404,0.02808515,0.04315523,0.023506442,0.045823142,0.04059548,0.073115125,0.23315361,0.9255842,0.0, 9
0.028891135,0.032610454,0.0203308,0.011357205,0.0077707195,0.0074681556,0.008877659,0.010803735,0.015268393,0.023710657,0.043059967,0.095233746,0.15090545,0.14385055,0.049620435,0.042366285,0.019378832,0.042912375,0.013261142,0.024640486,0.009504925,0.023607342,0.02323836,0.12696603,0.7560991,0.58805823,0.0, 9
0.02711385,0.029323274,0.018236099,0.011420925,0.0077163,0.007042125,0.007188975,0.009284925,0.012195225,0.0185565,0.0300909,0.055782974,0.09485842,0.09835612,0.029269874,0.029163074,0.0117213,0.035223976,0.00853065,0.0210663,0.008550675,0.024423825,0.02796825,0.12277995,0.7610234,0.61255807,0.0, 9
0.04709992,0.048594605,0.031318843,0.024193022,0.023497822,0.024088742,0.027008591,0.032535445,0.040947385,0.05697179,0.070702024,0.091314755,0.10243799,0.14491482,0.06701746,0.06666985,0.03427345,0.05804935,0.021933617,0.035629094,0.024158264,0.043693434,0.038931303,0.08443226,0.20237325,0.9348031,0.0, 9
0.05509844,0.05164649,0.03873487,0.025491327,0.026785808,0.025059832,0.027350068,0.036676973,0.042518735,0.05549674,0.07886379,0.11165732,0.13412818,0.14906451,0.0983142,0.07670632,0.049024336,0.05801932,0.03734081,0.039299127,0.026221547,0.033258215,0.028213056,0.036013138,0.064193,0.94480544,0.0, 9
0.049504712,0.051310748,0.030960603,0.023478458,0.021865925,0.02215618,0.023542957,0.030541344,0.035765946,0.04692466,0.059308905,0.07108039,0.08191659,0.106136814,0.056180593,0.058792893,0.036604464,0.051794507,0.026348762,0.03695922,0.025284491,0.034475923,0.0334439,0.06017967,0.22649616,0.94358885,0.0, 9
0.032188118,0.028059937,0.024837231,0.01961859,0.017087158,0.017466873,0.017905006,0.020932985,0.027446553,0.038429067,0.057297964,0.07999322,0.10019598,0.12692206,0.060929593,0.056090668,0.028819367,0.047990087,0.02019303,0.029695632,0.015977224,0.030309016,0.03053295,0.10020572,0.7910819,0.5554446,0.0, 9
0.047771275,0.042248134,0.024542969,0.018063003,0.016507188,0.016950596,0.019183189,0.024558527,0.031271864,0.042956028,0.05695836,0.09034613,0.13684164,0.099416524,0.061089043,0.04345389,0.030548412,0.025772063,0.020933481,0.016818352,0.015581479,0.01615713,0.017611817,0.03695059,0.05182417,0.9684166,0.0, 9
0.035692666,0.03631308,0.027899876,0.022325542,0.019185865,0.019740479,0.021564122,0.027298262,0.035316657,0.049040988,0.06398735,0.083962835,0.10436133,0.12089633,0.074224204,0.06434456,0.040853392,0.046390124,0.022898955,0.026123233,0.015021564,0.024036383,0.025860026,0.083445825,0.3866878,0.88386583,0.0, 9
0.03880453,0.036588777,0.023230787,0.018274194,0.016329639,0.01725864,0.01882236,0.02393475,0.029566456,0.036190633,0.044972863,0.059000198,0.06842869,0.06698037,0.04992369,0.042814814,0.032261133,0.028400877,0.022215234,0.019595567,0.015833402,0.016289247,0.019330138,0.03915074,0.05182785,0.98273844,0.0, 9
0.04749823,0.040534206,0.029820317,0.029284624,0.029688744,0.029820317,0.032573976,0.039425224,0.046116702,0.06376642,0.08777869,0.14936474,0.2240612,0.16575511,0.104657754,0.072732255,0.05207513,0.044368647,0.031718742,0.027940689,0.023542356,0.022142032,0.021080041,0.034603976,0.04962221,0.9209901,0.0, 9
0.030954132,0.03699894,0.022970906,0.018583957,0.01650207,0.015921818,0.017050438,0.021376811,0.029120924,0.045412574,0.07244842,0.12985496,0.19415437,0.15704066,0.09311745,0.055535074,0.03578424,0.026162283,0.019833727,0.017075943,0.013674145,0.011981216,0.012937673,0.032028552,0.036361303,0.9438731,0.0, 9
0.03503983,0.032756496,0.02236545,0.018038344,0.0173496,0.019962335,0.023563266,0.031801987,0.04023535,0.05258033,0.06831288,0.08926716,0.10131268,0.098894596,0.07457147,0.059134625,0.04475336,0.03525319,0.025307583,0.021227526,0.018008398,0.017450666,0.019000338,0.035732318,0.0501847,0.9692082,0.0, 9
0.03370021,0.035953183,0.017970692,0.01463252,0.013488341,0.01452636,0.016024409,0.020748572,0.025773525,0.035404682,0.046551585,0.06353144,0.07434807,0.070219584,0.05034979,0.038742855,0.026068415,0.020034933,0.013948372,0.012220307,0.009690138,0.009236004,0.011601035,0.031075675,0.036513478,0.9845309,0.0, 9
0.028955696,0.028584726,0.020984858,0.01971153,0.021315724,0.024865001,0.029958317,0.037919126,0.050231315,0.07163727,0.10099402,0.14240226,0.17139807,0.17146826,0.10600712,0.07699127,0.047895208,0.04875746,0.027481843,0.027080795,0.015570705,0.020152682,0.018648751,0.061260145,0.23924543,0.9010455,0.0, 9
0.031690527,0.03183346,0.022082524,0.018723695,0.017254703,0.018707814,0.019986235,0.023924721,0.031317323,0.04368068,0.06249172,0.090807535,0.109110385,0.11798786,0.0670178,0.052010264,0.03240517,0.03557343,0.018707814,0.020232389,0.014062623,0.017882003,0.01896985,0.05710012,0.17604084,0.9535506,0.0, 9
0.032648835,0.030369723,0.019462222,0.016939087,0.015097381,0.016819375,0.019411575,0.023863899,0.030820942,0.045757174,0.07230536,0.14698651,0.2654404,0.18345228,0.090920396,0.063175105,0.03853769,0.035402182,0.020083798,0.021271698,0.015530181,0.020502787,0.021681478,0.0530227,0.16649939,0.9024311,0.0, 9
0.034493838,0.040025283,0.025481934,0.023448708,0.022738408,0.024398731,0.029725963,0.039927617,0.051265746,0.06665257,0.08563528,0.10850687,0.12327219,0.12500353,0.093954645,0.07312516,0.055767257,0.04915261,0.035221893,0.031119924,0.023377677,0.02085612,0.021024816,0.054417692,0.09392801,0.94884247,0.0, 9
0.034565672,0.034759056,0.022814425,0.019468488,0.018739937,0.022535596,0.026520137,0.035600036,0.045601863,0.05906206,0.07634939,0.09925376,0.114904106,0.10928707,0.08086461,0.06524575,0.049680848,0.042539254,0.02946582,0.025782593,0.019778797,0.02126288,0.022036403,0.05594998,0.081988916,0.95900184,0.0, 9
0.035401687,0.030786773,0.029940518,0.028095681,0.024078788,0.022668362,0.022606304,0.028563943,0.03492214,0.047390305,0.06297269,0.08705147,0.10403864,0.11804699,0.06571455,0.056902215,0.034860082,0.048163217,0.022566812,0.030386211,0.01842016,0.029539956,0.02719865,0.09278344,0.5515216,0.7916212,0.0, 9
0.02843818,0.029363029,0.015362983,0.015186999,0.014951106,0.016235411,0.018242372,0.02232369,0.029363029,0.043677602,0.067813545,0.10609557,0.12996942,0.120417625,0.08064536,0.052738875,0.030074453,0.01941809,0.011884501,0.009255982,0.0070018955,0.0071703903,0.010135899,0.036346205,0.041554566,0.9656513,0.0, 9
0.028723693,0.030562101,0.018503062,0.016534163,0.016392156,0.017082999,0.018959787,0.02229502,0.03083844,0.04377638,0.06774094,0.11045803,0.13877489,0.12578705,0.08427126,0.054526657,0.032270018,0.02080971,0.012726853,0.010404855,0.007668351,0.007441908,0.008838945,0.031072557,0.036180954,0.96290386,0.0, 9
0.043268416,0.044602994,0.026324743,0.019964036,0.016537838,0.015624707,0.017162202,0.019386498,0.027994916,0.039834417,0.061780807,0.108498834,0.17392437,0.12891553,0.07379981,0.04883306,0.031475745,0.023577541,0.018504584,0.015835429,0.013306756,0.013376997,0.014664747,0.039061766,0.049090613,0.95632255,0.0, 9
0.022198679,0.02459681,0.017315319,0.017100474,0.01584044,0.015567528,0.018732132,0.023870984,0.03109441,0.048653606,0.077367306,0.13193205,0.18330894,0.16539556,0.10187121,0.069278695,0.041796,0.03298156,0.019655384,0.01614819,0.009319613,0.010544809,0.009673816,0.027929807,0.053780846,0.9415887,0.0, 9
0.04525395,0.040069208,0.031844586,0.030446455,0.027740221,0.029127762,0.029344896,0.034047704,0.041064847,0.05405583,0.07522906,0.10918144,0.13574596,0.12531823,0.09166242,0.07049978,0.05116424,0.0411284,0.032374185,0.028635237,0.024620904,0.023281027,0.023704702,0.03975145,0.05712219,0.95307094,0.0, 9
0.028260347,0.02832375,0.02346479,0.0222025,0.020623194,0.019481944,0.021274513,0.026923124,0.037620902,0.054935623,0.081022985,0.13461562,0.17522222,0.17772374,0.092573814,0.07009465,0.0407334,0.054572497,0.024144929,0.03304437,0.019516526,0.031251803,0.024093054,0.076613605,0.4881495,0.79879427,0.0, 9
0.0287473,0.028780153,0.019730685,0.015463309,0.0133387465,0.01271817,0.013824257,0.01732139,0.022242196,0.031839233,0.045397006,0.07783126,0.11453654,0.09780288,0.04339656,0.04115518,0.0226766,0.034438353,0.0146383075,0.021983014,0.012163302,0.021599717,0.022315206,0.08727863,0.58333105,0.7807657,0.0, 9
0.034372024,0.032290205,0.022775408,0.017295968,0.014374822,0.0147303445,0.015598992,0.018937968,0.024992839,0.033338446,0.04682996,0.06882835,0.087575726,0.09770994,0.04976943,0.043787863,0.025187094,0.037032943,0.01595085,0.023277536,0.013337578,0.024329443,0.024952522,0.089708865,0.49530098,0.84148055,0.0, 9
0.04358768,0.039144192,0.027655097,0.0234796,0.021102248,0.018720573,0.018586576,0.022105059,0.026933245,0.03706509,0.056883566,0.09274269,0.12822576,0.11289832,0.06363092,0.050801866,0.034415424,0.040479835,0.023782173,0.02787554,0.021011475,0.026405904,0.026250297,0.078794114,0.30855876,0.9145806,0.0, 9
0.037369967,0.03776726,0.025775732,0.019481996,0.017892815,0.017388929,0.017679634,0.021134162,0.025320297,0.03384276,0.04875102,0.07639694,0.10766698,0.10947903,0.054240473,0.050548535,0.031299103,0.045291644,0.022573145,0.030170204,0.021298895,0.029661473,0.025015058,0.06596068,0.35610723,0.90449077,0.0, 9
0.03512496,0.03561249,0.021009536,0.015542018,0.012639751,0.012407439,0.013107647,0.015846314,0.018954718,0.023983788,0.031571563,0.050087836,0.07313583,0.07079308,0.033819433,0.03252699,0.019864336,0.028499153,0.01363444,0.019517504,0.012423798,0.020050839,0.021870073,0.07584832,0.3295595,0.92838854,0.0, 9
